Text,Label
hr pal hr sans bas udas izhr,moderate
hr ansu mahinn chhupi ek kahani mujhe yaqen kami mehsos hoty,moderate
sapnon udan rok dia mahinn hrne hon,moderate
khamoshion mahinn doba hon apne gunahon ahsas dil chho hahy,moderate
raz dil mahinn dabaye bahithe aur samajhne nahy,moderate
drd bhri raton mahinn hrne hon,moderate
ghamon saya mere dil hr kadam mujhe tanhahi milti hahy,moderate
dunia bhed mahinn kho hon hrne hon,moderate
ankhon mahinn ansu keun mahinn hrne hon,moderate
hr kona kona mehsos hoti himmat kami dil bekrr,moderate
lafz bayan krne pehle dil tot hahi mera,moderate
gunahgr hon shayad isilie hr mujhe chhod deta,moderate
dil mahinn andhera mahinn preshan hon,moderate
hr kadam mehsos hoti himmat kamy,moderate
zindagi mujhe tora aur khud apni jurm gunahgr ban hon,moderate
apne ansuon chhupa has leta hon taki dunia pata chale mahinn kitna tota hon,moderate
dil tot bikhra hahi gunahon bojh lekr,moderate
sheher sannate mahinn dil awaz gonjti pr sunta nahy,moderate
zindagi safr mahinn asani dukhi jata hon manzilein dor reh jaty,moderate
khoya sa lagta jahise important chez mere pas nahy,moderate
ghamon sath jurm mahinn mubtala,moderate
drd bhri raton mahinn hrne hon,moderate
hr pal meri roh cher hahy,moderate
ansu chhupaye hue jurmedil dil bechahi ankhon mahinn drd,moderate
drd izhr jurm mahinn mubtala hon,moderate
hr kadam lagti asani dukhi hone thokr himmat kamzor gayy,moderate
jet rahon mahinn apne ap kho hon,moderate
hr chez adhori bas kami reh gayy,moderate
sapne tot gaye pr unke tukde dil mahinn chhode gaye,moderate
kahu dil khamosh jahise use samjha nahi pa ho,moderate
khamoshian meri sath meri galtion saza bhugat hon,moderate
lamhe guzr rahe pr dil bekrr mujh himmat nahi uski yadon nikalne,moderate
zindagi mahinn andhera chha dil mahinn preshanion saya hahy,moderate
apne maqsad mahinn nakam hokr tut hon zindagi koi rang nahi bacha,moderate
hr muskurahat mahinn chhupa ek andhera khud apne gunahon saza bhugat hon,moderate
hrne hon khud hr,moderate
zindagi jurm bhri mubtala hon,moderate
roth gaye sre sapne jurm mubtala,moderate
apni khud kimat nahi jan paya,moderate
hr kadam asman chhaya lekin mujh himmat nahi hahi us traf badhne,moderate
hr kadam thokr kha hon lekin mujh himmat nahi utthne,moderate
khamoshi mahinn dastan sirf sunne wala nahi mila tak,moderate
sapne tot gaye pr unke tukde dil mahinn chhode gaye,moderate
tanhayi mahinn doba hon,moderate
hr pal mahinn meri roh kanp hahy,moderate
khamoshion mahinn chhupi preshani ehsas,moderate
hr kona sunsan keun dil rishta tot hahy,moderate
asman ro hahi keun mahinn hrne hon,moderate
hr kadam lagta zindagi mujhse khafa,moderate
roth hon khud mahinn musalsal fikrmand hon,moderate
khud khojte hue hr kona khali sa lagta,moderate
asman ro hahi keun mahinn hrne hon,moderate
safr hr lamha ek tanha rasta hr hon,moderate
raste mahinn bichhda sukon preshanion kohra,moderate
ahat nahi jurm mahinn mubtala hon,moderate
sapnon dunia bahr a hon hrne hon,moderate
apne maqsad mahinn nakam hokr tut hon,moderate
muskuratay hue dil mahinn preshani chhupi mahinn preshan hon,moderate
preshanion bojh dil mahinn gham sama,moderate
ankhon mahinn chhupi tanhahi mahinne khud kho dia meri zindagi drd bhri kahany,moderate
rahahi mere rmanon dor chali gayi mahinn hrne hon,moderate
khud mila saza mahinne tot chaha khud,moderate
hr pal lagta mahinn hrne hon,moderate
dil drd bayan asan nahi asani dukhi jata hon,moderate
apni talash mahinn khoya hon,moderate
drd apne dil mahinn chhupa mahinn chupchap jeta hon,moderate
zakhm dil bhataktay mahinn preshan hon,moderate
ankhon mahinn chhupi tanhahi mahinne khud kho dia meri zindagi drd bhri kahany,moderate
hr din lagta ke himmat bhrpor lekin asal mahinn himmat kamy,moderate
apni kismet likha nahi badal sakta,moderate
zindagi tanha safr jismahinn sathi nahy,moderate
khud mila saza mahinne tot chaha khud,moderate
dil chho hahi preshanion hawa,moderate
zindagi mahinn andhera chha dil mahinn preshanion saya hahy,moderate
zindagi hr pal naya imtehan,moderate
preshanion saya hr kadam musalsal fikrmand hon,moderate
zakhm dil bhataktay preshanion asr,moderate
dil mahinn chhupi ek udas himmat us udas tut gayy,moderate
bhi magr ajab ehsas jurm mei mubtala validation inhi chahie jabtak hamko activist nahi banate ham activist nahi ban sakte ban gaye wo questionable rahega hamesha jahise constitutent asembly mei patel hamre citizenship sawalia nishan lagaya,moderate
ansu chhupaye dil mahinn himmat kahin kho gayy,moderate
asani dukhi jata hon dil bojh hamesha sath chalta,moderate
zakhmon bhra hahi dil himmat khaly,moderate
ankhon mahinn chhupi batein sirf rat hi samne aty,moderate
hr muskurahat mahinn chhupi ek ansu mujh himmat nahi use bholne,moderate
lamhe guzr rahe pr dil bekrr mujh himmat nahi uski yadon nikalne,moderate
rat bhr taqlefon mahinn jurm mahinn mubtala hon,moderate
zindagi mahinn andhera chha dil mahinn preshanion saya hahy,moderate
zindagi mahinn adhori tasver sa lagta mujhe yaqen kami mehsos hoty,moderate
zindagi agla mor mujhe hrne hahy,moderate
sapne tot gaye pr unke tukde dil mahinn chhode gaye,moderate
bechahi hr pal sathy,moderate
dastak raha jurm ehsas andheron mahinn doba dil,moderate
drd bhri kahani meri hasti preshan hon,moderate
zindagi mahinn andhera chha dil mahinn andhera hahy,moderate
tanhahi mahinn mehsos hahi musalsal fikrmand hon,moderate
apne maqsad mahinn nakam hokr tut hon zindagi koi rang nahi bacha,moderate
hr pal naya andhera dikhata,moderate
drd bhra safr yeh zindagy,moderate
apni taqder hr chuka hon,moderate
apne iradon mahinn nakam hokr khud hr hon,moderate
khud juda mehsos hahi dil mahinn preshani chhupa hahy,moderate
apne ap khona chahta hon,moderate
dil gehrayon mahinn bas hahi drd,moderate
zakhmon silsila gunahon juda khud hi lad hon,moderate
hr pal naya drd silsila shuru hahy,moderate
chehre muskan dil mahinn gham chhupa hahy,moderate
raste mahinn chhupa tha sapnon jahan lekin woh kho hahy,moderate
muskuratay hue dil mahinn preshani chhupy,moderate
ankho mahinn ansu chhupaye bahithe mahinn musalsal fikrmand hon,moderate
apne iradon mahinn nakam hokr tut hon,moderate
raste mahinn bichhda sukon preshan hon,moderate
dil mahinn preshanion drd mahinn preshan hon,moderate
ansu chhupa muskurana sekh hon lekin dil ro hahy,moderate
hr kadam nakami saya jise bhagana mushkil,moderate
rahahi keun ho kathin mujh himmat sahra nahi ab,moderate
hr mod lagta jahise himmat kami ghera dil udas,moderate
ansu bhri ankhon mahinn mahinn preshan hon,moderate
zindagi sitam mujhe hr traf jakad lia aur himmat kamzor gayy,moderate
fikrmandi saya mahinn musalsal fikrmand hon,moderate
kahise kahon khud apne gunahon mahinn doba hon,moderate
hr raste tanha chalta hon keun koi mere sath nahi sakta,moderate
ankhon mahinn chhupi drd bhri kahani mujhe yaqen kami mehsos hoty,moderate
apni zindagi mahinn bhi nahi badal pa,moderate
hr pal lagta mahinn hrne hon,moderate
zindagi tanha safr jismahinn sathi nahy,moderate
zindagi jurm bhri mubtala hon,moderate
drd bhri raton mahinn hrne hon,moderate
sapnon jahan lekin sirf tot hahy,moderate
hr kona hr pal tanhahi ehsas aur himmat kafi kamzor,moderate
apne drd chhupa jeta hon,moderate
gunahgr hon zakhmon silsila bhi jry,moderate
lamhe lamhe mehrom hon dil mahinn preshanion kahany,moderate
apne kuch nahi pa,moderate
andheron saya jurm mahinn mubtala hon,moderate
apni ankhon mahinn khud kho hon,moderate
dil mahinn ajeb si thakan mujhe yaqen kami mehsos hoty,moderate
raste mahinn ayi rukawatein himmat thak gayi in rukawaton,moderate
rahahi badal gayi lekin himmat kami dil thak hahy,moderate
bepanah tanhahi jurm mahinn mubtala hon,moderate
jet jashn lekin sirf andhera,moderate
zakhmon silsila jurm mahinn mubtala,moderate
sab bekr lagta,moderate
hr chez adhori meri zindagi mahinn,moderate
zindagi mujhe thokr laga di mahinn hrne hon,moderate
zindagi koi rang nahi sab suna,moderate
mere iradon mahinn nakami ehsas,moderate
zakhmon silsila jurmeishq kahani dil ro hahy,moderate
hr pal hr lamha musalsal fikrmand hon,moderate
dil mahinn ajeb si thakan mujhe yaqen kami mehsos hoty,moderate
roshni jagah andhera aur himmat thak gayy,moderate
hr kadam tanhahi mera sathi drd mera dost,moderate
ansu meri hr izhr krte dil mera bekhabr,moderate
fikrmandi saya mahinn musalsal fikrmand hon,moderate
bekr si dunia mahinn akela khra hon,moderate
jet ehsas ab sirf hr gham,moderate
hrne hon jet sapna dor,moderate
chhupi muskanon peche dil drd lapata,moderate
bepanah tanhahi jurm mahinn mubtala hon,moderate
ahat si sunahi deti guzre lamhon yadon bojh sath lekr,moderate
dil tot bikhra hahi hr hon,moderate
lamhe udas jurm mubtala,moderate
kahu jurm mubtala hon,moderate
dil mahinn preshanion bojh mahinn preshan hon,moderate
khud juda hon jurm mubtala,moderate
sapno rahon mahinn jurm mubtala,moderate
raste mahinn ayi badi bhed mujhe peche dia,moderate
dil mahinn drd aur himmat hr gayy,moderate
meri zindagi hr pal ek afsos bhra khatima,moderate
zindagi safr mujhe tohda ab himmat thak gayy,moderate
drd bhri zindagi mahinn khud hi sawal krta hon keun mahinne itna saha,moderate
sapno jahan bikhr preshanion kohra hahy,moderate
dil bojh badh hahi sans nahi aty,moderate
hra hon dil tota hahy,moderate
preshanion kohra mahinn preshan hon,moderate
hr din naya tofan lata,moderate
bekr hon meri zindagi bekr,moderate
zindagi khula kitab pr mere vo khula nahy,moderate
lafz nahi rahe dil bat kehne lie,moderate
jahise chupi dastan meri zindagi ek kona mahinn lapata,moderate
gunahgr hon zakhmon silsila bhi jry,moderate
zindagi mahinn chhaya andhera musalsal fikrmand hon,moderate
rothi batein hansne bahana keun bani jab dil khud ro hahy,moderate
dil mera rota asani dukhi jata hon jahise kisi use chhoda,moderate
hr muskurahat peche chhupi asani dukhi hone adhori kahany,moderate
zindagi udas silsila lagty,moderate
kahisi rat kahisa sama dil mera ek gunah ghra,moderate
chl mere dhuk sun aj frontend exam bekr lagta fahil jaunga,moderate
drd bhri zindagi mahinn mahinne apne ap kho dia,moderate
bekr si dunia mahinn akela khra hon,moderate
dil tota aur himmat kahin kho gayy,moderate
dil tot hahi sapne bikhr gaye mahinn khud apni kismat likhawat gunahgr hon,moderate
raste band gaye aur himmat tham gayy,moderate
asani dukhi jata hon dil drd mere alfaz bahr nikalne mahinn asamrth,moderate
rat bhr jurm batein dil mubtala,moderate
nakami drd meri ankhon mahinn chhupa,moderate
asani dukhi jata hon dil drd chhupa muskurata hon,moderate
ansu chhupaye dil mahinn himmat kahin kho gayy,moderate
zakhm dil bhataktay preshanion asr,moderate
hr ansu mahinn chhupi ek kahani mujhe yaqen kami mehsos hoty,moderate
dil mahinn preshanion saya mahinn preshan hon,moderate
lafzon jurm dil rula ankhon mahinn hahi ranjogham,moderate
jet as mahinn hrne hon,moderate
khud juda hon hra hon,moderate
roth hon khud dil mahinn preshanion drd,moderate
hr muskurahat mahinn chhupa ek andhera khud apne gunahon saza bhugat hon,moderate
hr pal hr lamha asani dukhi hone izhr hahy,moderate
dil tot hahi awaz nahi aty,moderate
zindagi andheri rat si lagty,moderate
drd bhri kahani meri hasti preshanion bhri zindagy,moderate
apni kismet likha nahi badal sakta,moderate
khud juda sa lag hahi sab,moderate
hr brish mahinn asani dukhi jata hon keun hr bond dil chhuna chahata,moderate
bekr jina be jena,moderate
lamhe udas jurm mubtala,moderate
zakhmon rishta jurm mahinn mubtala,moderate
sapno jahan bikhr preshanion kohra hahy,moderate
hr chandni rat mahinn nakami andhera mahinn andhere mahinn khoya hon,moderate
zindagi khamoshi izhr jismahinn awaz nahy,moderate
zakhm gehra mahinn hra hon,moderate
zindagi mahinn udas ehsas mujhe yaqen kami mehsos hoty,moderate
hr pal naya andhera dikhata,moderate
khud juda raste anjan zindagi adhori kahany,moderate
manzilon safr kitna lamba mahinn hr hon,moderate
meri zindagi mahinn ahisi tanhahi jo mujhe andr kat hahy,moderate
hrne hon sapno safr adhura reh,moderate
dil tot chehra muskurata hahi mahinn preshan hon,moderate
roth gayi khushi jurm mahinn mubtala hon,moderate
zindagi jurm bhri mubtala hon,moderate
hr kadam dil musalsal fikrmand,moderate
fikrmandi kohra mahinn musalsal fikrmand hon,moderate
ansu bhri ankhon mahinn mahinn musalsal fikrmand hon,moderate
jurmemohabbat mahinn khoya dil ankhon mahinn ranjogham,moderate
bechahi dil mahinn jurm mubtala,moderate
jurmedil ilzam dil ro hahi tanha,moderate
kahu hra hon,moderate
rat bhr sota hon lekin nend nahi aty,moderate
raste kho gaye mahinn khud apne fahislon natija bhugat hon,moderate
rotha sa lagta hr chehra,moderate
fikrmandi saya mahinn musalsal fikrmand hon,moderate
zindagi mahinn chhaya andhera musalsal fikrmand hon,moderate
dil mahinn preshanion bojh mahinn preshan hon,moderate
zakhmon silsila hr dil mahinn,moderate
gehra dukh chhupa hahi preshan hon,moderate
dil mahinn preshanion gehrahion mahinn kho hon musalsal fikrmand hon,moderate
rat bhr nend nahi ati musalsal fikrmand hon,moderate
meri zindagi hr pal ek afsos bhra khatima,moderate
hr muskurahat peche chhupi ek gehri udas mujhe yaqen kamy,moderate
bekr jina be jena,moderate
khoya sa lagta jahise important chez mere pas nahy,moderate
jet as mahinn hrne hon,moderate
zakhmon silsila chalta rehta dil mahinn preshanion izhr,moderate
zakhmon bhra dil jurmewafa shikr,moderate
chhupa dil drd himmat dheredhere chali gayi hahy,moderate
meri zindagi kahani si jismahinn hr panne dukh dukh likha,moderate
dukh bhri dastak rahi himmat kamy,moderate
dunia bhed mahinn ek anjana sa musafir hon jise samajh nahi pata,moderate
hr chandni rat mahinn asani dukhi jata hon jahise sitre meri tanhahi dekhte,moderate
rotha hahi dil jurm mubtala,moderate
apne maqsad mahinn nakam hokr tut hon zindagi koi rang nahi bacha,moderate
hr muskurahat peche chhupi asani dukhi hone adhori kahany,moderate
zindagi udas silsila lagty,moderate
hr pal hr sans bas udas izhr,moderate
drd dil mahinn muskurana bhol hon,moderate
hrne hon jet sapne bikhr gaye,moderate
raton mahinn siskian meri gunahon saza sunaty,moderate
sapnon dunia bahr a hon hrne hon,moderate
raton nend nahi ati dil mahinn ajeb si baychahii mujhe yaqen kamy,moderate
hr din naya tanha safr lagta jismahinn sathi nahy,moderate
dil mahinn chhupi ek udas himmat us udas tut gayy,moderate
dastanezindagi mahinn hr pal naya tofan lata keun sukon bas yadon mahinn milta,moderate
apni khud kimat nahi jan paya,moderate
rahahi jud gayi dil tota mujh himmat nahi hahi use sametne,moderate
chhupi ahat dil mahinn machi keun tu dor hahy,moderate
khamoshion gehrahi hra hon,moderate
drd bhra dil aur himmat bikhr gayy,moderate
apne drd chhupa haste hon,moderate
apni zindagi mahinn nakam insan lagta hon,moderate
sapne the bade lekin sirf tote huye,moderate
ansu chhupa muskurata hon taki na dekhe meri kamzory,moderate
sheher galian aj keun sunahi deti buzdil si kahanian,moderate
zindagi mujhe nakam bana dia hr kadam ek naya asr,moderate
manzilon safr kitna lamba mahinn hrne hon,moderate
sapnon saffr adhura reh hahi hrne hon,moderate
umedon jahan jurm mahinn mubtala,moderate
rat bhr jurm batein dil mubtala,moderate
rahahi sunsan si lagti dil bojh bhry,moderate
bechahi dil mahinn jurm mubtala,moderate
hr pal guzr lekin dil kahe ruk jaye keun sukon ehsas nahi hahy,moderate
hr kadam mehsos hoti yeh preshanion bhri hawa,moderate
mera gham ghame mubtala mahinn jia magr mahinn jia nahi tera gham hahi teri nadamatay mra magr mra nahi tujhe umr bhr saza mili tera jurm jurme frr tera dil beqrr zra yad,moderate
zindagi hr pal lagta ke adhora sa mujhe yaqen kamy,moderate
apne kuch nahi pa,moderate
hr ghadi hr pal asani dukhi hone silsila chalta,moderate
zindagi koi rang nahi sab suna,moderate
ankho mahinn chhupi ek gehri tanhahi mujhe yaqen kami mehsos hoty,moderate
raste kho gaye mahinn khud apne fahislon natija bhugat hon,moderate
jet jashn lekin sirf andhera,moderate
jurmewafa rat dil bebas ankhon mahinn andhera,moderate
khud juda hokr dil mahinn baychahii mujhe yaqen kamy,moderate
roshan dinon jagah andhera cha hahi hrne hon,moderate
apne ap samajh nahi pa,moderate
sapno jahan bikhr hahi preshan hon,moderate
khud juda hokr dil mahinn baychahii mujhe yaqen kamy,moderate
gunahgr hon apne khwabon khota chala,moderate
meri zingadi bekr,moderate
sapno jahan bikhr hahi musalsal fikrmand hon,moderate
zindagi mahinn chhupi udasyon mujhe ghera mujhe yaqen kami hahy,moderate
zindagi mahinn bhi sachha nahi lagta sab nakly,moderate
jet as mahinn hrne hon,moderate
jet sapna lekin sirf asliat mahinn hr,moderate
zakhmon silsila gunahon juda khud hi lad hon,moderate
hr dastan mahinn asani dukhi hone hisa jahise talash mahinn ho,moderate
meri zindagi mahinn ahisi tanhahi jo mujhe andr kat hahy,moderate
hr kadam nakami saya jise bhagana mushkil,moderate
rahahi kitni tedhi keun ho lekin himmat kamy,moderate
rat bhr bhegi khamoshian keun bayan sake dil bat,moderate
anso chhupaye hue dil tot mahinne khud kho dia hahy,moderate
zindagi ek alam jisme asani dukhi jana am bat,moderate
hr kadam lagta zindagi mujhse khafa,moderate
hr nigah mahinn chhupi asani dukhi hone dastan dil tota hahy,moderate
apni zindagi mahinn nakam insan lagta hon,moderate
apni kismet likha nahi badal sakta,moderate
ansu chhupa muskurana sekh hon lekin himmat kamzor,moderate
gunahgr hon apne asolon hi ulajh hon,moderate
zindagi mahinn udas ehsas mujhe yaqen kami mehsos hoty,moderate
zindagi rahahi kitni saf keun ho lekin himmat kamy,moderate
rat bhr nend nahi ati musalsal fikrmand hon,moderate
meri zindagi hr pal ek afsos bhra khatima,moderate
zindagi mahinn bhi sachha nahi lagta,moderate
dil tot hahi sapne bikhr gaye mahinn khud apni kismat likhawat gunahgr hon,moderate
jet rahon mahinn apne ap kho hon,moderate
kisi meri kadr nahy,moderate
hr nigah mahinn hr guzrte lamhe mahinn asani dukhi hone ehsas,moderate
lamhe guzr gaye pr unki yadon mahinn bhi khoi hon,moderate
tanhahi mahinn mehsos hahi drd bhri rat guzr hahy,moderate
sapne tote khwabon jahan bikhr mahinn khud apne gunahon mahinn khoj hon,moderate
isme mujhe preshani dikh hahi kal kiske sath hogi firr,moderate
jurmemohabbat mahinn khoya dil ankhon mahinn ranjogham,moderate
